field_70991_bC,prevAnimTime,2,
field_70992_bH,healingEnderCrystal,2,
field_70993_bI,target,2,
field_70994_bF,slowed,2,
field_70995_bG,deathTicks,2,
field_71067_cb,experienceTotal,2,
field_71068_ca,experienceLevel,2,
field_71069_bz,inventoryContainer,2,
field_71070_bA,openContainer,2,
field_71071_by,inventory,2,
field_71072_f,itemInUseCount,2,
field_71073_d,startMinecartRidingCoordinate,2,
field_71074_e,itemInUse,2,
field_71075_bZ,capabilities,2,
field_71076_b,sleepTimer,2,
field_71077_c,spawnChunk,2,
field_71078_a,theInventoryEnderChest,2,
field_71079_bU,renderOffsetX,2,
field_71080_cy,prevTimeInPortal,0,
field_71081_bT,playerLocation,2,
field_71082_cx,renderOffsetY,0,
field_71083_bS,sleeping,2,
field_71086_bY,timeInPortal,0,
field_71087_bX,inPortal,2,
field_71088_bW,timeUntilPortal,2,
field_71089_bV,renderOffsetZ,2,
field_71090_bL,xpCooldown,2,
field_71093_bK,dimension,2,
field_71100_bB,foodStats,2,
field_71101_bC,flyToggleTimer,2,
field_71102_ce,speedInAir,2,
field_71104_cf,fishEntity,2,
field_71106_cc,experience,2,
field_71107_bF,prevCameraYaw,2,
field_71108_cd,speedOnGround,2,
field_71109_bG,cameraYaw,2,
field_71129_f,loadedChunks,2,
field_71130_g,destroyedItemsNetCache,2,
field_71131_d,managedPosX,2,
field_71132_e,managedPosZ,2,
field_71133_b,mcServer,2,
field_71134_c,theItemInWorldManager,2,
field_71135_a,playerNetServerHandler,2,
field_71136_j,playerConqueredTheEnd,2,
field_71137_h,isChangingQuantityOnly,2,
field_71138_i,ping,2,
field_71139_cq,currentWindowId,2,
field_71140_co,chatColours,2,
field_71143_cn,chatVisibility,2,
field_71144_ck,lastExperience,2,
field_71146_ci,lastFoodLevel,2,
field_71147_cj,wasHungry,2,
field_71148_cg,translator,2,
field_71149_ch,lastHealth,2,
field_71154_f,renderArmYaw,0,
field_71155_g,renderArmPitch,0,
field_71156_d,sprintToggleTimer,0,
field_71157_e,sprintingTicksLeft,0,
field_71158_b,movementInput,0,
field_71159_c,mc,0,
field_71163_h,prevRenderArmYaw,0,
field_71164_i,prevRenderArmPitch,0,
field_71174_a,sendQueue,0,
field_71180_f,otherPlayerMPYaw,0,
field_71181_g,otherPlayerMPPitch,0,
field_71182_d,otherPlayerMPY,0,
field_71183_e,otherPlayerMPZ,0,
field_71184_b,otherPlayerMPPosRotationIncrements,0,
field_71185_c,otherPlayerMPX,0,
field_71186_a,isItemInUse,0,
field_71280_D,buildLimit,2,
field_71284_A,pvpEnabled,2,
field_71285_B,allowFlight,2,
field_71286_C,motd,2,
field_71287_L,worldName,0,
field_71288_M,isDemo,2,
field_71289_N,enableBonusChest,2,
field_71290_O,worldIsBeingDeleted,2,
field_71292_I,serverKeyPair,2,
field_71293_J,serverOwner,2,
field_71294_K,folderName,2,
field_71295_T,startProfiling,2,
field_71296_Q,serverIsRunning,2,
field_71298_S,userMessage,2,
field_71299_R,timeOfLastWarning,2,
field_71302_d,currentTask,2,
field_71303_e,percentDone,2,
field_71304_b,theProfiler,2,
field_71305_c,worldServers,2,
field_71307_n,usageSnooper,2,
field_71308_o,anvilFile,2,
field_71309_l,mcServer,2,
field_71310_m,anvilConverterForAnvilFile,2,
field_71311_j,tickTimeArray,2,
field_71312_k,timeOfLastDimensionTick,2,
field_71315_w,tickCounter,2,
field_71316_v,serverStopped,2,
field_71317_u,serverRunning,2,
field_71318_t,serverConfigManager,2,
field_71319_s,serverPort,2,
field_71320_r,hostname,1,
field_71321_q,commandManager,2,
field_71322_p,playersOnline,2,
field_71323_z,canSpawnNPCs,2,
field_71324_y,canSpawnAnimals,2,
field_71325_x,onlineMode,2,
field_71335_s,guiIsEnabled,1,
field_71337_q,gameType,1,
field_71338_p,canSpawnStructures,1,
field_71339_n,theRConThreadMain,1,
field_71340_o,settings,1,
field_71341_l,pendingCommandList,1,
field_71342_m,theRConThreadQuery,1,
field_71345_q,lanServerPing,0,
field_71346_p,isPublic,0,
field_71348_o,isGamePaused,0,
field_71349_l,mc,0,
field_71350_m,theWorldSettings,0,
field_71412_D,mcDataDir,0,
field_71415_G,inGameHasFocus,0,
field_71417_B,mouseHelper,0,
field_71419_L,debugUpdateTime,0,
field_71420_M,fpsCounter,0,
field_71421_N,prevFrameTime,0,
field_71422_O,currentServerData,0,
field_71423_H,systemTime,0,
field_71424_I,mcProfiler,0,
field_71425_J,running,0,
field_71426_K,debug,0,
field_71427_U,usageSnooper,0,
field_71428_T,timer,0,
field_71429_W,leftClickCounter,0,
field_71431_Q,fullscreen,0,
field_71432_P,theMinecraft,0,
field_71433_S,crashReporter,0,
field_71434_R,hasCrashed,0,
field_71435_Y,tempDisplayHeight,0,
field_71436_X,tempDisplayWidth,0,
field_71437_Z,theIntegratedServer,0,
field_71438_f,renderGlobal,0,
field_71439_g,thePlayer,0,
field_71440_d,displayHeight,0,
field_71441_e,theWorld,0,
field_71442_b,playerController,0,
field_71443_c,displayWidth,0,
field_71444_a,memoryReserve,0,
field_71445_n,isGamePaused,0,
field_71446_o,renderEngine,0,
field_71449_j,session,0,
field_71452_i,effectRenderer,0,
field_71453_ak,myNetworkManager,0,
field_71454_w,skipRenderWorld,0,
field_71455_al,integratedServerIsRunning,0,
field_71456_v,ingameGUI,0,
field_71457_ai,joinPlayerCounter,0,
field_71458_u,guiAchievement,0,
field_71459_aj,isDemo,0,
field_71460_t,entityRenderer,0,
field_71461_s,loadingScreen,0,
field_71462_r,currentScreen,0,
field_71464_q,standardGalacticFontRenderer,0,
field_71465_an,debugProfilerName,0,
field_71466_p,fontRendererObj,0,
field_71467_ac,rightClickDelayTimer,0,
field_71469_aa,saveLoader,0,
field_71470_ab,debugFPS,0,
field_71474_y,gameSettings,0,
field_71475_ae,serverName,0,
field_71476_x,objectMouseOver,0,
field_71477_af,serverPort,0,
field_71510_d,crashReportFile,2,
field_71511_b,cause,2,
field_71512_c,crashReportSections,2,
field_71513_a,description,2,
field_71533_a,theAdmin,2,
field_71561_b,commandSet,2,
field_71562_a,commandMap,2,
field_71567_b,allowedCharactersArray,2,
field_71576_a,theReportedExceptionCrashReport,2,
field_72307_f,hitVec,2,
field_72308_g,entityHit,2,
field_72313_a,typeOfHit,2,
field_72334_f,maxZ,2,
field_72336_d,maxX,2,
field_72337_e,maxY,2,
field_72338_b,minY,2,
field_72339_c,minZ,2,
field_72340_a,minX,2,
field_72400_f,mcServer,2,
field_72401_g,bannedPlayers,2,
field_72402_d,viewDistance,2,
field_72403_e,dateFormat,2,
field_72404_b,playerEntityList,2,
field_72405_c,maxPlayers,2,
field_72407_n,commandsAllowedForAll,2,
field_72408_o,playerPingIndex,2,
field_72409_l,whiteListEnforced,2,
field_72410_m,gameType,2,
field_72411_j,whiteListedPlayers,2,
field_72412_k,playerNBTManagerObj,2,
field_72413_h,bannedIPs,2,
field_72414_i,ops,2,
field_72416_e,hostPlayerData,0,
field_72448_b,yCoord,2,
field_72449_c,zCoord,2,
field_72450_a,xCoord,2,
field_72595_f,requestIdAsString,1,
field_72596_d,requestId,1,
field_72597_e,challengeValue,1,
field_72598_b,timestamp,1,
field_72599_c,randomChallenge,1,
field_72614_f,serverSocketList,1,
field_72616_e,socketList,1,
field_72617_b,server,1,
field_72618_c,rconThread,1,
field_72619_a,running,1,
field_72629_g,lastAuthCheckTime,1,
field_72630_n,buffer,1,
field_72631_o,incomingPacket,1,
field_72632_l,worldName,1,
field_72633_m,querySocket,1,
field_72634_j,maxPlayers,1,
field_72635_k,serverMotd,1,
field_72636_h,queryPort,1,
field_72637_i,serverPort,1,
field_72638_v,lastQueryResponseTime,1,
field_72639_u,output,1,
field_72640_t,time,1,
field_72641_s,queryClients,1,
field_72642_r,serverHostname,1,
field_72643_q,queryHostname,1,
field_72647_g,rconPort,1,
field_72648_l,clientThreads,1,
field_72649_j,serverSocket,1,
field_72650_k,rconPassword,1,
field_72651_h,serverPort,1,
field_72652_i,hostname,1,
field_72657_g,loggedIn,1,
field_72658_j,rconPassword,1,
field_72659_h,clientSocket,1,
field_72660_i,buffer,1,
field_72666_a,hexDigits,1,
field_72673_b,output,1,
field_72674_a,byteArrayOutput,1,
field_72696_f,xzDirectionsConst,2,
field_72697_d,playerInstancesToUpdate,2,
field_72698_e,playerViewRadius,2,
field_72699_b,players,2,
field_72700_c,playerInstances,2,
field_72701_a,theWorldServer,2,
field_72738_E,damagedBlocks,0,
field_72739_F,renderDistanceChunks,0,
field_72740_G,renderEntitiesStartupCounter,0,
field_72748_H,countEntitiesTotal,0,
field_72749_I,countEntitiesRendered,0,
field_72750_J,countEntitiesHidden,0,
field_72755_R,renderInfos,0,
field_72769_h,theWorld,0,
field_72770_i,renderEngine,0,
field_72771_w,glSkyList,0,
field_72772_v,starGLCallList,0,
field_72773_u,cloudTickCounter,0,
field_72777_q,mc,0,
field_72781_x,glSkyList2,0,
field_72782_b,theWorldServer,2,
field_72783_a,mcServer,2,
field_72792_d,maxTrackingDistanceThreshold,2,
field_72793_b,trackedEntities,2,
field_72794_c,trackedEntityHashTable,2,
field_72795_a,theWorld,2,
field_72814_d,hasExtendedLevels,2,
field_72815_e,worldObj,2,
field_72816_b,chunkZ,2,
field_72817_c,chunkArray,2,
field_72818_a,chunkX,2,
field_72982_D,villageCollectionObj,2,
field_72984_F,theProfiler,2,
field_72985_G,spawnHostileMobs,2,
field_72986_A,worldInfo,2,
field_72987_B,findingSpawnPoint,2,
field_72988_C,mapStorage,2,
field_72990_M,ambientTickCountdown,2,
field_72992_H,spawnPeacefulMobs,2,
field_72993_I,activeChunkSet,2,
field_72994_J,lightUpdateBlockList,2,
field_72995_K,isRemote,2,
field_72996_f,loadedEntityList,2,
field_72997_g,unloadedEntityList,2,
field_72999_e,scheduledUpdatesAreImmediate,2,
field_73001_c,cloudColour,2,
field_73003_n,prevRainingStrength,2,
field_73004_o,rainingStrength,2,
field_73005_l,updateLCG,2,
field_73006_m,DIST_HASH_MAGIC,2,
field_73007_j,weatherEffects,2,
field_73008_k,skylightSubtracted,2,
field_73010_i,playerEntities,2,
field_73011_w,provider,2,
field_73012_v,rand,2,
field_73016_r,lastLightningBolt,2,
field_73017_q,thunderingStrength,2,
field_73018_p,prevThunderingStrength,2,
field_73019_z,saveHandler,2,
field_73020_y,chunkProvider,2,
field_73021_x,worldAccesses,2,
field_73032_d,entityList,0,
field_73033_b,clientChunkProvider,0,
field_73035_a,sendQueue,0,
field_73036_L,entitySpawnQueue,0,
field_73037_M,mc,0,
field_73038_N,previousActiveChunkSet,0,
field_73058_d,disableLevelSaving,2,
field_73059_b,theChunkProviderServer,2,
field_73061_a,mcServer,2,
field_73062_L,theEntityTracker,2,
field_73063_M,thePlayerManager,2,
field_73064_N,pendingTickListEntriesHashSet,2,
field_73065_O,pendingTickListEntriesTreeSet,2,
field_73068_P,allPlayersSleeping,2,
field_73069_S,bonusChestContent,2,
field_73071_a,demoWorldSettings,2,
field_73072_L,demoWorldSeed,2,
field_73088_d,isDestroyingBlock,2,
field_73089_e,initialDamage,2,
field_73090_b,thisPlayerMP,2,
field_73091_c,gameType,2,
field_73092_a,theWorld,2,
field_73093_n,initialBlockDamage,2,
field_73094_o,durabilityRemainingOnBlock,2,
field_73097_j,receivedFinishDiggingPacket,2,
field_73100_i,curblockDamage,2,
field_73103_d,demoTimeExpired,2,
field_73112_e,partialBlockProgress,0,
field_73115_a,miningPlayerEntId,0,
field_73126_f,encodedPosZ,2,
field_73127_g,encodedRotationYaw,2,
field_73128_d,encodedPosX,2,
field_73129_e,encodedPosY,2,
field_73130_b,trackingDistanceThreshold,2,
field_73131_c,updateFrequency,2,
field_73132_a,trackedEntity,2,
field_73133_n,playerEntitiesUpdated,2,
field_73134_o,trackingPlayers,2,
field_73135_l,motionZ,2,
field_73136_m,updateCounter,2,
field_73137_j,lastTrackedEntityMotionX,2,
field_73138_k,lastTrackedEntityMotionY,2,
field_73139_h,encodedRotationPitch,2,
field_73140_i,lastHeadMotion,2,
field_73141_v,ridingEntity,2,
field_73142_u,ticksSinceLastForcedTeleport,2,
field_73143_t,sendVelocityUpdates,2,
field_73144_s,firstUpdateDone,2,
field_73145_r,lastTrackedEntityPosZ,2,
field_73146_q,lastTrackedEntityPosY,2,
field_73147_p,lastTrackedEntityPosX,2,
field_73161_b,random,2,
field_73163_a,worldObj,2,
field_73167_f,noiseData3,2,
field_73168_g,noiseData4,2,
field_73169_d,noiseData1,2,
field_73170_e,noiseData2,2,
field_73171_b,netherNoiseGen7,2,
field_73172_c,genNetherBridge,2,
field_73173_a,netherNoiseGen6,2,
field_73174_n,netherrackExculsivityNoiseGen,2,
field_73175_o,worldObj,2,
field_73176_l,netherNoiseGen3,2,
field_73177_m,slowsandGravelNoiseGen,2,
field_73178_j,netherNoiseGen1,2,
field_73179_k,netherNoiseGen2,2,
field_73180_h,noiseData5,2,
field_73181_i,hellRNG,2,
field_73182_t,netherCaveGenerator,2,
field_73183_s,netherrackExclusivityNoise,2,
field_73184_r,gravelNoise,2,
field_73185_q,slowsandNoise,2,
field_73186_p,noiseField,2,
field_73190_f,noiseData4,2,
field_73191_g,noiseData5,2,
field_73192_d,noiseData2,2,
field_73193_e,noiseData3,2,
field_73194_b,noiseGen5,2,
field_73195_c,noiseData1,2,
field_73196_a,noiseGen4,2,
field_73197_n,densities,2,
field_73198_o,biomesForGeneration,2,
field_73199_l,noiseGen3,2,
field_73200_m,endWorld,2,
field_73201_j,noiseGen1,2,
field_73202_k,noiseGen2,2,
field_73204_i,endRNG,2,
field_73212_b,noiseGen6,2,
field_73213_c,mobSpawnerNoise,2,
field_73214_a,noiseGen5,2,
field_73220_k,rand,2,
field_73223_w,mineshaftGenerator,2,
field_73224_v,villageGenerator,2,
field_73225_u,strongholdGenerator,2,
field_73226_t,caveGenerator,2,
field_73227_s,stoneNoise,2,
field_73229_q,mapFeaturesEnabled,2,
field_73230_p,worldObj,2,
field_73231_z,biomesForGeneration,2,
field_73232_y,ravineGenerator,2,
field_73233_x,scatteredFeatureGenerator,2,
field_73235_d,worldObj,0,
field_73236_b,chunkMapping,0,
field_73237_c,chunkListing,0,
field_73238_a,blankChunk,0,
field_73244_f,id2ChunkMap,2,
field_73245_g,loadedChunks,2,
field_73246_d,serverChunkGenerator,2,
field_73247_e,chunkLoader,2,
field_73248_b,droppedChunksSet,2,
field_73249_c,dummyChunk,2,
field_73250_a,chunkLoadOverride,2,
field_73251_h,worldObj,2,
field_73260_f,flagsYAreasToUpdate,2,
field_73262_e,numBlocksToUpdate,2,
field_73263_b,playersWatchingChunk,2,
field_73264_c,chunkCoords,2,
field_73672_b,serverProperties,1,
field_73673_c,serverPropertiesFile,1,
field_73692_f,banEndDate,2,
field_73693_g,reason,2,
field_73694_d,banStartDate,2,
field_73695_e,bannedBy,2,
field_73698_a,dateFormat,2,
field_73701_b,sender,1,
field_73702_a,input,1,
field_73723_d,systemTime,0,
field_73725_b,mc,0,
field_73726_c,currentlyDisplayedText,0,
field_73727_a,message,0,
field_73735_i,zLevel,0,
field_73837_f,updateCounter,0,
field_73838_g,recordPlaying,0,
field_73839_d,mc,0,
field_73840_e,persistantChatGUI,0,
field_73841_b,itemRenderer,0,
field_73842_c,rand,0,
field_73843_a,prevVignetteBrightness,0,
field_73844_j,recordIsPlaying,0,
field_73845_h,recordPlayingUpFor,0,
field_73973_d,buttonResetDemo,0,
field_73974_b,updateCounter,0,
field_73975_c,splashText,0,
field_73977_n,viewportTexture,0,
field_73978_o,titlePanoramaPaths,0,
field_73979_m,panoramaTimer,0,
field_74276_f,lastHRTime,0,
field_74277_g,lastSyncSysClock,0,
field_74278_d,timerSpeed,0,
field_74279_e,elapsedPartialTicks,0,
field_74280_b,elapsedTicks,0,
field_74281_c,renderPartialTicks,0,
field_74282_a,ticksPerSecond,0,
field_74283_j,timeSyncAdjustment,0,
field_74284_h,lastSyncHRClock,0,
field_74286_b,username,0,
field_74293_b,pixelBuffer,0,
field_74294_c,pixelValues,0,
field_74295_a,dateFormat,0,
field_74310_D,keyBindChat,0,
field_74311_E,keyBindSneak,0,
field_74312_F,keyBindAttack,0,
field_74313_G,keyBindUseItem,0,
field_74314_A,keyBindJump,0,
field_74316_C,keyBindDrop,0,
field_74317_L,mc,0,
field_74318_M,difficulty,0,
field_74319_N,hideGUI,0,
field_74320_O,thirdPersonView,0,
field_74321_H,keyBindPlayerList,0,
field_74322_I,keyBindPickBlock,0,
field_74323_J,keyBindCommand,0,
field_74324_K,keyBindings,0,
field_74325_U,debugCamEnable,0,
field_74326_T,smoothCamera,0,
field_74329_Q,showDebugProfilerChart,0,
field_74330_P,showDebugInfo,0,
field_74332_R,lastServer,0,
field_74333_Y,gammaSetting,0,
field_74334_X,fovSetting,0,
field_74335_Z,guiScale,0,
field_74336_f,viewBobbing,0,
field_74337_g,anaglyph,0,
field_74338_d,invertMouse,0,
field_74341_c,mouseSensitivity,0,
field_74343_n,chatVisibility,0,
field_74344_o,chatColours,0,
field_74345_l,clouds,0,
field_74347_j,fancyGraphics,0,
field_74348_k,ambientOcclusion,0,
field_74350_i,limitFramerate,0,
field_74351_w,keyBindForward,0,
field_74352_v,enableVsync,0,
field_74353_u,fullScreen,0,
field_74354_ai,optionsFile,0,
field_74355_t,snooperEnabled,0,
field_74357_r,chatOpacity,0,
field_74358_q,chatLinksPrompt,0,
field_74359_p,chatLinks,0,
field_74362_aa,particleSetting,0,
field_74363_ab,language,0,
field_74364_ag,PARTICLES,0,
field_74366_z,keyBindRight,0,
field_74367_ae,GUISCALES,0,
field_74368_y,keyBindBack,0,
field_74370_x,keyBindLeft,0,
field_74375_b,deltaY,0,
field_74377_a,deltaX,0,
field_74385_A,enumFloat,0,
field_74386_B,enumBoolean,0,
field_74387_C,enumString,0,
field_74512_d,keyCode,0,
field_74513_e,pressed,0,
field_74514_b,hash,0,
field_74515_c,keyDescription,0,
field_74516_a,keybindArray,0,
field_74522_a,colorBuffer,0,
field_74541_b,lineString,0,
field_74542_c,chatLineID,0,
field_74543_a,updateCounterCreated,0,
field_74586_f,rotationZ,0,
field_74587_g,rotationYZ,0,
field_74588_d,rotationX,0,
field_74589_e,rotationXZ,0,
field_74596_h,rotationXY,0,
field_74746_b,tagType,2,
field_74747_a,tagList,2,
field_74748_a,data,2,
field_74749_a,intArray,2,
field_74750_a,data,2,
field_74751_a,data,2,
field_74752_a,data,2,
field_74753_a,data,2,
field_74754_a,data,2,
field_74755_a,data,2,
field_74756_a,data,2,
field_74784_a,tagMap,2,
field_74816_c,languageList,2,
field_74817_a,instance,2,
field_74839_a,localizedName,2,
field_74845_a,errorObjects,2,
field_74885_f,coordBaseMode,2,
field_74886_g,componentType,2,
field_74887_e,boundingBox,2,
field_74896_a,villagersSpawned,2,
field_74909_b,isTallHouse,2,
field_74910_c,tablePosition,2,
field_74913_b,isRoofAccessible,2,
field_74917_c,hasMadeChest,2,
field_74918_a,villageBlacksmithChestContents,2,
field_74926_d,structVillagePieceWeight,2,
field_74927_b,inDesert,2,
field_74928_c,terrainType,2,
field_74929_a,worldChunkMngr,2,
field_74931_h,structureVillageWeightedPieceList,2,
field_74934_a,averageGroundLevel,2,
field_74937_b,scatteredFeatureSizeY,2,
field_74938_c,scatteredFeatureSizeZ,2,
field_74939_a,scatteredFeatureSizeX,2,
field_74941_i,itemsToGenerateInTemple,2,
field_74942_n,junglePyramidsRandomScatteredStones,2,
field_74949_a,roomsLinkedToTheRoom,2,
field_74952_b,isMultipleFloors,2,
field_74953_a,corridorDirection,2,
field_74955_d,sectionCount,2,
field_74956_b,hasSpiders,2,
field_74957_c,spawnerPlaced,2,
field_74958_a,hasRails,2,
field_74968_b,primaryWeights,2,
field_74969_c,secondaryWeights,2,
field_74970_a,theNetherBridgePieceWeight,2,
field_74972_a,fillSeed,2,
field_74976_a,hasSpawner,2,
field_75002_c,hasMadeChest,2,
field_75003_a,strongholdChestContents,2,
field_75005_a,hasSpawner,2,
field_75007_b,strongholdLibraryChestContents,2,
field_75008_c,isLargeRoom,2,
field_75013_b,roomType,2,
field_75014_c,strongholdRoomCrossingChestContents,2,
field_75019_b,expandsX,2,
field_75020_c,expandsZ,2,
field_75025_b,strongholdPortalRoom,2,
field_75027_a,strongholdPieceWeight,2,
field_75038_b,rand,2,
field_75039_c,worldObj,2,
field_75040_a,range,2,
field_75053_d,structureMap,2,
field_75054_f,terrainType,2,
field_75055_e,villageSpawnBiomes,2,
