searge,name,side,desc
func_70534_d,getRedColorF,0,
func_70535_g,getBlueColorF,0,
func_70536_a,setParticleTextureIndex,0,
func_70537_b,getFXLayer,0,
func_70538_b,setRBGColorF,0,
func_70541_f,multipleParticleScaleBy,0,
func_70542_f,getGreenColorF,0,
func_70543_e,multiplyVelocity,0,
func_70589_b,setBaseSpellTextureIndex,0,
func_70599_aP,getSoundVolume,2,
func_70601_bi,getCanSpawnHere,2,
func_70603_bj,getRenderSizeModifier,0,
func_70604_c,setRevengeTarget,2,
func_70605_aq,getMoveHelper,2,
func_70606_j,setHealth,2,
func_70608_bn,isPlayerSleeping,2,
func_70609_aI,onDeathUpdate,2,
func_70610_aX,isMovementBlocked,2,
func_70612_e,moveEntityWithHeading,2,
func_70613_aW,isServerWorld,2,
func_70615_aA,eatGrassBonus,2,
func_70617_f_,isOnLadder,2,
func_70618_n,removePotionEffectClient,0,
func_70619_bc,updateAITasks,2,
func_70621_aR,getHurtSound,2,
func_70623_bb,despawnEntity,2,
func_70624_b,setAttackTarget,2,
func_70625_a,faceEntity,2,
func_70626_be,updateEntityActionState,2,
func_70627_aG,getTalkInterval,2,
func_70628_a,dropFewItems,2,
func_70629_bd,updateAITick,2,
func_70631_g_,isChild,2,
func_70632_aY,isBlocking,2,
func_70634_a,setPositionAndUpdate,2,
func_70635_at,getEntitySenses,2,
func_70636_d,onLivingUpdate,2,
func_70637_d,setJumping,2,
func_70638_az,getAttackTarget,2,
func_70639_aQ,getLivingSound,2,
func_70641_bl,getMaxSpawnedInChunk,2,
func_70642_aH,playLivingSound,2,
func_70643_av,getAITarget,2,
func_70644_a,isPotionActive,2,
func_70645_a,onDeath,2,
func_70646_bf,getVerticalFaceSpeed,2,
func_70647_i,getSoundPitch,2,
func_70648_aU,canBreatheUnderwater,2,
func_70650_aV,isAIEnabled,2,
func_70651_bq,getActivePotionEffects,2,
func_70652_k,attackEntityAsMob,2,
func_70653_a,knockBack,2,
func_70654_ax,getAge,2,
func_70655_b,applyArmorCalculations,2,
func_70656_aK,spawnExplosionParticle,2,
func_70657_f,setMoveForward,2,
func_70658_aO,getTotalArmorValue,2,
func_70659_e,setAIMoveSpeed,2,
func_70660_b,getActivePotionEffect,2,
func_70661_as,getNavigator,2,
func_70662_br,isEntityUndead,2,
func_70663_b,updateRotation,2,
func_70664_aZ,jump,2,
func_70665_d,damageEntity,2,
func_70668_bt,getCreatureAttribute,2,
func_70669_a,renderBrokenItemStack,2,
func_70670_a,onNewPotionEffect,2,
func_70671_ap,getLookHelper,2,
func_70672_c,applyPotionDamageCalculations,2,
func_70673_aS,getDeathSound,2,
func_70674_bp,clearActivePotions,2,
func_70675_k,damageArmor,2,
func_70676_i,getLook,2,
func_70678_g,getSwingProgress,0,
func_70679_bo,updatePotionEffects,2,
func_70681_au,getRNG,2,
func_70682_h,decreaseAirSupply,2,
func_70683_ar,getJumpHelper,2,
func_70684_aJ,isPlayer,2,
func_70685_l,canEntityBeSeen,2,
func_70686_a,canAttackClass,2,
func_70687_e,isPotionApplicable,2,
func_70688_c,onFinishedPotionEffect,2,
func_70689_ay,getAIMoveSpeed,2,
func_70690_d,addPotionEffect,2,
func_70691_i,heal,2,
func_70692_ba,canDespawn,2,
func_70693_a,getExperiencePoints,2,
func_70694_bm,getHeldItem,2,
func_70695_b,onChangedPotionEffect,2,
func_70781_l,hasPath,2,
func_70799_a,setSlimeSize,2,
func_70800_m,canDamagePlayer,2,
func_70802_j,createInstance,2,
func_70803_o,getJumpSound,2,
func_70804_p,makesSoundOnLand,2,
func_70805_n,getAttackStrength,2,
func_70806_k,getJumpDelay,2,
func_70807_r,makesSoundOnJump,2,
func_70808_l,alterSquishAmount,2,
func_70809_q,getSlimeSize,2,
func_70814_o,isValidLightLevel,2,
func_70816_c,teleportToEntity,2,
func_70819_e,setScreaming,2,
func_70820_n,teleportRandomly,2,
func_70821_d,shouldAttackPlayer,2,
func_70823_r,isScreaming,2,
func_70825_j,teleportTo,2,
func_70829_a,setCreeperState,2,
func_70830_n,getPowered,2,
func_70831_j,getCreeperFlashIntensity,0,
func_70832_p,getCreeperState,2,
func_70835_c,becomeAngryAt,2,
func_70839_e,setBesideClimbableBlock,2,
func_70841_p,isBesideClimbableBlock,2,
func_70849_f,setPlayerCreated,2,
func_70850_q,isPlayerCreated,2,
func_70851_e,setHoldingRose,2,
func_70852_n,getVillage,2,
func_70853_p,getHoldRoseTick,2,
func_70854_o,getAttackTimer,0,
func_70873_a,setGrowingAge,2,
func_70874_b,getGrowingAge,2,
func_70875_t,resetInLove,2,
func_70877_b,isBreedingItem,2,
func_70878_b,canMateWith,2,
func_70880_s,isInLove,2,
func_70890_k,getHeadRotationAngleX,0,
func_70892_o,getSheared,2,
func_70893_e,setSheared,2,
func_70894_j,getHeadRotationPointY,0,
func_70900_e,setSaddled,2,
func_70901_n,getSaddled,2,
func_70902_q,getOwner,2,
func_70903_f,setTamed,2,
func_70904_g,setSitting,2,
func_70906_o,isSitting,2,
func_70907_r,getAISit,2,
func_70908_e,playTameEffect,2,
func_70909_n,isTamed,2,
func_70912_b,setTameSkin,2,
func_70913_u,getTameSkin,2,
func_70915_j,getShadingWhileWet,0,
func_70916_h,setAngry,2,
func_70917_k,getInterestedAngle,0,
func_70919_bu,isAngry,2,
func_70920_v,getTailRotation,0,
func_70921_u,isWolfWet,0,
func_70923_f,getShakeAngle,0,
func_70930_a,setRecipes,0,
func_70931_l_,getCustomer,2,
func_70932_a_,setCustomer,2,
func_70933_a,useRecipe,2,
func_70934_b,getRecipes,2,
func_70938_b,setProfession,2,
func_70939_f,setPlaying,2,
func_70940_q,isTrading,2,
func_70941_o,isMating,2,
func_70945_p,isPlaying,2,
func_70946_n,getProfession,2,
func_70947_e,setMating,2,
func_70965_a,attackEntityFromPart,2,
func_70967_k,setNewTarget,2,
func_70969_j,updateDragonEnderCrystal,2,
func_70970_a,collideWithEntities,2,
func_70971_b,attackEntitiesInList,2,
func_70972_a,destroyBlocksInAABB,2,
func_70973_b,simplifyAngle,2,
func_70974_a,getMovementOffsets,2,
func_70996_bM,shouldHeal,2,
func_70998_m,interactWith,2,
func_70999_a,wakeUpPlayer,2,
func_71000_j,addMovementStat,2,
func_71001_a,onItemPickup,2,
func_71004_bE,respawnPlayer,0,
func_71005_bN,getInventoryEnderChest,2,
func_71007_a,displayGUIChest,2,
func_71008_a,setItemInUse,2,
func_71009_b,onCriticalHit,2,
func_71010_c,updateItemUse,2,
func_71011_bu,getItemInUse,0,
func_71012_a,joinEntityItemWithWorld,2,
func_71013_b,removeExperienceLevel,2,
func_71015_k,addMountedMovementStat,2,
func_71016_p,sendPlayerAbilities,2,
func_71019_a,dropPlayerItemWithRandomChoice,2,
func_71020_j,addExhaustion,2,
func_71023_q,addExperience,2,
func_71024_bL,getFoodStats,2,
func_71026_bH,isPlayerFullyAsleep,2,
func_71027_c,travelToDimension,2,
func_71028_bD,destroyCurrentEquippedItem,2,
func_71029_a,triggerAchievement,2,
func_71033_a,setGameType,2,
func_71034_by,stopUsingItem,2,
func_71036_o,onItemUseFinish,2,
func_71037_bA,getScore,2,
func_71038_i,swingItem,2,
func_71039_bw,isUsingItem,2,
func_71040_bB,dropOneItem,2,
func_71041_bz,clearItemInUse,2,
func_71043_e,canEat,2,
func_71044_o,collideWithPlayer,2,
func_71045_bC,getCurrentEquippedItem,2,
func_71047_c,onEnchantmentCritical,2,
func_71048_c,displayGUIBook,2,
func_71049_a,clonePlayer,2,
func_71050_bK,xpBarCap,2,
func_71051_bG,getBedOrientationInDegrees,0,
func_71052_bv,getItemInUseCount,0,
func_71053_j,closeScreen,2,
func_71057_bx,getItemInUseDuration,0,
func_71059_n,attackTargetEntityWithCurrentItem,2,
func_71060_bI,getSleepTimer,0,
func_71061_d_,resetHeight,2,
func_71064_a,addStat,2,
func_71110_a,sendContainerAndContentsToPlayer,2,
func_71111_a,sendSlotContents,2,
func_71112_a,sendProgressBarUpdate,2,
func_71113_k,updateHeldItem,2,
func_71114_r,getPlayerIP,2,
func_71116_b,addSelfToInternalCraftingInventory,2,
func_71117_bO,getNextWindowId,2,
func_71118_n,setPlayerHealthUpdated,2,
func_71120_a,sendContainerToPlayer,2,
func_71121_q,getServerForPlayer,2,
func_71122_b,handleFalling,2,
func_71123_m,mountEntityAndWakeUp,2,
func_71124_b,getEquipmentInSlot,2,
func_71127_g,onUpdateEntity,2,
func_71128_l,closeContainer,2,
func_71150_b,setPlayerSPHealth,0,
func_71152_a,setXPStats,0,
func_71165_d,sendChatMessage,0,
func_71187_D,getCommandManager,2,
func_71188_g,setAllowPvp,2,
func_71189_e,setHostname,1,
func_71190_q,updateTimeLightAndEntities,2,
func_71191_d,setBuildLimit,2,
func_71192_d,setUserMessage,2,
func_71193_K,allowSpawnMonsters,2,
func_71194_c,canCreateBonusChest,2,
func_71195_b_,getUserMessage,0,
func_71197_b,startServer,2,
func_71198_k,logDebug,1,
func_71199_h,isHardcore,2,
func_71200_ad,serverIsInRunLoop,0,
func_71201_j,logSevere,1,
func_71203_ab,getConfigurationManager,2,
func_71204_b,setDemo,2,
func_71205_p,setMOTD,2,
func_71206_a,shareToLAN,2,
func_71207_Z,getBuildLimit,2,
func_71208_b,setServerPort,1,
func_71209_f,getFile,2,
func_71211_k,getServerHostname,1,
func_71213_z,getAllUsernames,2,
func_71214_G,getServerOwner,2,
func_71215_F,getServerPort,1,
func_71216_a_,outputPercentRemaining,2,
func_71217_p,tick,2,
func_71218_a,worldServerForDimension,2,
func_71219_W,isPVPEnabled,2,
func_71220_V,getCanSpawnNPCs,2,
func_71221_J,getWorldName,0,
func_71222_d,initialWorldChunkLoad,2,
func_71223_ag,enableProfiling,2,
func_71224_l,setServerOwner,2,
func_71225_e,canStructuresSpawn,2,
func_71228_a,finalTick,2,
func_71229_d,setOnlineMode,2,
func_71230_b,addServerInfoToCrashReport,2,
func_71231_X,isFlightAllowed,2,
func_71233_x,getCurrentPlayerCount,2,
func_71234_u,getPort,1,
func_71235_a,setGameType,2,
func_71236_h,logWarning,2,
func_71237_c,convertMapIfNeeded,2,
func_71238_n,getDataDirectory,2,
func_71239_B,isDebuggingEnabled,1,
func_71240_o,systemExitNow,2,
func_71241_aa,isServerStopped,1,
func_71242_L,isDemo,2,
func_71243_i,clearCurrentTask,2,
func_71244_g,logInfo,1,
func_71245_h,setAllowFlight,2,
func_71246_n,setWorldName,0,
func_71247_a,loadAllWorlds,2,
func_71249_w,getMinecraftVersion,2,
func_71250_E,getKeyPair,2,
func_71251_e,setCanSpawnAnimals,2,
func_71252_i,handleRConCommand,1,
func_71253_a,setKeyPair,2,
func_71254_M,getActiveAnvilConverter,2,
func_71255_r,getAllowNether,2,
func_71256_s,startServerThread,2,
func_71257_f,setCanSpawnNPCs,2,
func_71258_A,getPlugins,1,
func_71259_af,getTickCounter,2,
func_71260_j,stopServer,2,
func_71261_m,setFolderName,2,
func_71262_S,isDedicatedServer,2,
func_71263_m,initiateShutdown,2,
func_71264_H,isSinglePlayer,2,
func_71265_f,getGameType,2,
func_71266_T,isServerInOnlineMode,2,
func_71267_a,saveAllWorlds,2,
func_71268_U,getCanSpawnAnimals,2,
func_71270_I,getFolderName,2,
func_71272_O,deleteWorldAndStopServer,2,
func_71273_Y,getMOTD,2,
func_71274_v,getMotd,1,
func_71275_y,getMaxPlayers,2,
func_71276_C,getServer,2,
func_71277_t,getHostname,1,
func_71278_l,isServerRunning,2,
func_71279_ae,getGuiEnabled,2,
func_71326_a,saveProperties,1,
func_71327_a,getIntProperty,1,
func_71328_a,setProperty,1,
func_71329_c,getSettingsFilename,1,
func_71330_a,getStringProperty,1,
func_71331_a,addPendingCommand,1,
func_71332_a,getBooleanProperty,1,
func_71333_ah,executePendingCommands,1,
func_71344_c,getPublic,0,
func_71351_a,setServerData,0,
func_71352_k,toggleFullscreen,0,
func_71353_a,loadWorld,0,
func_71354_a,setDimensionAndSpawnPlayer,0,
func_71355_q,isDemo,0,
func_71356_B,isSingleplayer,0,
func_71359_d,getSaveLoader,0,
func_71361_d,checkGLError,0,
func_71363_D,stopIntegratedServer,0,
func_71364_i,setIngameNotInFocus,0,
func_71366_a,displayDebugInfo,0,
func_71369_N,getGLMaximumTextureSize,0,
func_71370_a,resize,0,
func_71371_a,launchIntegratedServer,0,
func_71372_G,isFullScreen,0,
func_71375_t,isFancyGraphicsEnabled,0,
func_71377_b,displayCrashReport,0,
func_71378_E,getPlayerUsageSnooper,0,
func_71379_u,isAmbientOcclusionEnabled,0,
func_71381_h,setIngameFocus,0,
func_71382_s,isGuiEnabled,0,
func_71383_b,updateDebugProfilerName,0,
func_71384_a,startGame,0,
func_71385_j,displayInGameMenu,0,
func_71386_F,getSystemTime,0,
func_71387_A,isIntegratedServerRunning,0,
func_71389_H,startTimerHackThread,0,
func_71392_a,scaledTessellator,0,
func_71396_d,addGraphicsAndWorldToCrashReport,0,
func_71398_f,freeMemory,0,
func_71400_g,shutdown,0,
func_71401_C,getIntegratedServer,0,
func_71403_a,loadWorld,0,
func_71404_a,crashed,0,
func_71405_e,shutdownMinecraftApplet,0,
func_71407_l,runTick,0,
func_71410_x,getMinecraft,0,
func_71411_J,runGameLoop,0,
func_71497_f,getFile,0,
func_71498_d,getCauseStackTraceOrString,2,
func_71499_a,addCrashSectionThrowable,2,
func_71500_a,addCrashSectionCallable,2,
func_71501_a,getDescription,2,
func_71502_e,getCompleteReport,2,
func_71503_h,getWittyComment,2,
func_71504_g,populateEnvironment,2,
func_71505_b,getCrashCause,2,
func_71506_a,getSectionsInStringBuilder,2,
func_71507_a,addCrashSection,2,
func_71514_a,getAliases,2,
func_71515_b,execute,2,
func_71517_b,getName,2,
func_71518_a,getCommandUsage,2,
func_71519_b,canCommandSenderUse,2,
func_71521_c,getCommandSenderAsPlayer,2,
func_71523_a,doesStringStartWith,2,
func_71527_a,joinNiceString,2,
func_71529_a,setAdminCommander,2,
func_71530_a,getListOfStringsMatchingLastWord,2,
func_71534_d,getSortedPossibleCommands,2,
func_71535_c,getCommands,2,
func_71536_c,getPlayers,2,
func_71538_c,getListOfPlayerUsernames,2,
func_71539_b,getGameModeFromCommand,2,
func_71541_a,setGameType,2,
func_71542_c,getAllUsernames,2,
func_71552_a,setTime,2,
func_71553_b,addTime,2,
func_71554_c,toggleDownfall,2,
func_71555_a,getCommands,2,
func_71556_a,executeCommand,2,
func_71557_a,getPossibleCommands,2,
func_71559_a,dropFirstString,2,
func_71560_a,registerCommand,2,
func_71565_a,filterAllowedCharacters,2,
func_71566_a,isAllowedCharacter,2,
func_71575_a,getCrashReport,2,
func_72314_b,expand,2,
func_72315_c,isVecInXZ,2,
func_72316_a,calculateXOffset,2,
func_72317_d,offset,2,
func_72318_a,isVecInside,2,
func_72319_d,isVecInXY,2,
func_72320_b,getAverageEdgeLength,2,
func_72321_a,addCoord,2,
func_72322_c,calculateZOffset,2,
func_72323_b,calculateYOffset,2,
func_72326_a,intersectsWith,2,
func_72327_a,calculateIntercept,2,
func_72331_e,contract,2,
func_72333_b,isVecInYZ,2,
func_72352_l,getMaxPlayers,2,
func_72354_b,updateTimeAndWeatherForPlayer,2,
func_72355_a,initializeConnectionToPlayer,2,
func_72356_a,transferPlayerToDimension,2,
func_72358_d,serverUpdateMountedMovingPlayer,2,
func_72362_j,loadWhiteList,2,
func_72363_f,getBannedIPs,2,
func_72364_a,setPlayerManager,2,
func_72365_p,getServerInstance,2,
func_72367_e,playerLoggedOut,2,
func_72368_a,recreatePlayerEntity,2,
func_72369_d,getAllUsernames,2,
func_72371_a,setWhiteListEnabled,2,
func_72372_a,getEntityViewDistance,2,
func_72373_m,getAvailablePlayerDat,2,
func_72374_b,onTick,2,
func_72377_c,playerLoggedIn,2,
func_72378_q,getHostPlayerData,2,
func_72380_a,readPlayerDataFromFile,2,
func_72382_j,getPlayersMatchingAddress,2,
func_72383_n,isWhiteListEnabled,1,
func_72385_f,syncPlayerInventory,2,
func_72387_b,setCommandsAllowedForAll,0,
func_72389_g,saveAllPlayerData,2,
func_72391_b,writePlayerData,2,
func_72392_r,removeAllPlayers,2,
func_72394_k,getCurrentPlayerCount,2,
func_72395_o,getViewDistance,2,
func_72417_t,loadOpsList,1,
func_72418_v,readWhiteList,1,
func_72419_u,saveOpsList,1,
func_72421_w,saveWhiteList,1,
func_72429_b,getIntermediateWithXValue,2,
func_72430_b,dotProduct,2,
func_72431_c,crossProduct,0,
func_72432_b,normalize,2,
func_72433_c,lengthVector,2,
func_72434_d,getIntermediateWithZValue,2,
func_72435_c,getIntermediateWithYValue,2,
func_72436_e,squareDistanceTo,2,
func_72438_d,distanceTo,2,
func_72441_c,addVector,2,
func_72444_a,subtractReverse,0,
func_72591_c,getRequestId,1,
func_72592_a,getRandomChallenge,1,
func_72593_a,hasExpired,1,
func_72594_b,getChallengeValue,1,
func_72601_a,registerSocket,1,
func_72602_a,startThread,1,
func_72603_d,getNumberOfPlayers,1,
func_72604_a,closeSocket,1,
func_72605_a,closeServerSocket_do,1,
func_72606_c,logWarning,1,
func_72607_a,logDebug,1,
func_72608_b,closeServerSocket,1,
func_72609_b,logInfo,1,
func_72610_d,logSevere,1,
func_72611_e,closeAllSockets,1,
func_72612_a,closeAllSockets_do,1,
func_72613_c,isRunning,1,
func_72620_a,sendResponsePacket,1,
func_72621_a,parseIncomingPacket,1,
func_72622_d,sendAuthChallenge,1,
func_72623_a,stopWithException,1,
func_72624_b,createQueryResponse,1,
func_72625_a,getRequestID,1,
func_72626_g,initQuerySystem,1,
func_72627_c,verifyClientAuth,1,
func_72628_f,cleanQueryClientsMap,1,
func_72645_g,cleanClientThreadsMap,1,
func_72646_f,initClientThreadList,1,
func_72653_g,closeSocket,1,
func_72654_a,sendResponse,1,
func_72655_a,sendMultipacketResponse,1,
func_72656_f,sendLoginFailedResponse,1,
func_72661_a,getBytesAsString,1,
func_72662_b,getRemainingBytesAsLEInt,1,
func_72663_a,getByteAsHexString,1,
func_72664_c,getBytesAsBEint,1,
func_72665_b,getBytesAsLEInt,1,
func_72667_a,writeInt,1,
func_72668_a,writeShort,1,
func_72669_b,reset,1,
func_72670_a,writeByteArray,1,
func_72671_a,writeString,1,
func_72672_a,toByteArray,1,
func_72683_a,addPlayer,2,
func_72684_a,overlaps,2,
func_72685_d,updateMountedMovingPlayer,2,
func_72686_a,getFurthestViewableBlock,2,
func_72688_a,getMinecraftServer,2,
func_72690_a,getPlayerInstance,2,
func_72691_b,filterChunkLoadQueue,2,
func_72693_b,updatePlayerInstances,2,
func_72694_a,isPlayerWatchingChunk,2,
func_72695_c,removePlayer,2,
func_72703_a,onEntityAdded,2,
func_72704_a,playSound,2,
func_72709_b,onEntityRemoved,2,
func_72712_a,loadRenderers,0,
func_72720_a,createBindEntityOutlineFbs,0,
func_72721_a,hasCloudFog,0,
func_72723_d,getDebugInfoEntities,0,
func_72725_b,markBlocksForUpdate,0,
func_72728_f,deleteAllDisplayLists,0,
func_72731_b,drawSelectionBox,0,
func_72732_a,setWorldAndLoadRenderers,0,
func_72734_e,updateClouds,0,
func_72735_c,getDebugInfoRenders,0,
func_72785_a,addEntityToTracker,2,
func_72786_a,trackEntity,2,
func_72787_a,removePlayerFromTrackers,2,
func_72788_a,updateTrackedEntities,2,
func_72790_b,untrackEntity,2,
func_72791_a,trackEntity,2,
func_72800_K,getHeight,2,
func_72806_N,extendedLevelsInChunkCache,0,
func_72819_i,getThunderStrength,2,
func_72820_D,getWorldTime,2,
func_72823_a,setItemData,2,
func_72824_f,getCloudColour,0,
func_72826_c,getCelestialAngle,2,
func_72827_u,getProviderName,0,
func_72829_c,checkBlockCollision,2,
func_72830_b,isAABBInMaterial,2,
func_72833_a,getSkyColor,0,
func_72835_b,tick,2,
func_72838_d,spawnEntityInWorld,2,
func_72839_b,getEntitiesWithinAABBExcludingEntity,2,
func_72841_b,getUniqueDataId,2,
func_72842_a,getBlockDensity,2,
func_72843_D,setRandomSeed,2,
func_72847_b,onEntityRemoved,2,
func_72848_b,removeWorldAccess,0,
func_72853_d,getMoonPhase,0,
func_72854_c,updateAllPlayersSleepingFlag,2,
func_72855_b,checkNoEntityCollision,2,
func_72857_a,findNearestEntityWithinAABB,2,
func_72860_G,getSaveHandler,2,
func_72863_F,getChunkProvider,2,
func_72866_a,updateEntityWithOptionalForce,2,
func_72867_j,getRainStrength,2,
func_72870_g,updateEntity,2,
func_72872_a,getEntitiesWithinAABB,2,
func_72875_a,isMaterialInBB,2,
func_72876_a,createExplosion,2,
func_72877_b,setWorldTime,2,
func_72880_h,getStarBrightness,0,
func_72882_A,sendQuittingDisconnectingPacket,0,
func_72885_a,newExplosion,2,
func_72890_a,getClosestPlayerToEntity,2,
